CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Tenure_zscore,Male,Computer,Mobile Phone,Phone,CC,COD,Cash on Delivery,Credit Card,Debit Card,E wallet,UPI,Divorced,Married,Single
53931,0,0.21311475409836067,1,0.016393442622950817,0.8,4,1,3,1,0.33333333333333337,4.0,6.0,0.19565217391304346,0.5837718083633342,0.33653582725844833,1,1,0,0,0,0,0,0,1,0,0,0,1,0
53932,0,0.09836065573770493,3,0.17213114754098366,0.8,6,3,5,0,0.20000000000000007,2.0,2.0,0.09583018664365088,0.6803286254961689,-0.501399690548371,1,0,1,0,0,0,0,0,1,0,0,0,1,0
53933,0,0.2295081967213115,3,0.07377049180327869,0.6000000000000001,4,4,3,0,0.30630279402209226,2.0,13.0,0.19565217391304346,0.9948921505277084,0.4562409012308511,1,0,1,0,0,0,0,1,0,0,0,0,0,1
53934,0,0.3114754098360656,2,0.049180327868852465,0.6000000000000001,6,3,6,0,0.7333333333333333,2.0,2.0,0.09583018664365088,0.6848210714175821,1.054766271092865,0,0,1,0,0,0,0,0,1,0,0,0,1,0
53935,0,0.06557377049180327,1,0.032786885245901634,0.8,5,5,2,0,0.4,1.0,2.0,0.17391304347826084,0.5374934613372719,-0.7408098384931765,0,1,0,0,0,1,0,0,0,0,0,0,0,1
53936,0,0.016393442622950817,2,0.09836065573770493,0.6000000000000001,4,1,2,0,0.2666666666666667,2.0,3.0,0.043478260869565216,0.4506292501307732,-1.0999250604103847,1,1,0,0,0,0,0,1,0,0,0,0,1,0
53937,1,0.016393442622950817,2,0.0819672131147541,0.8,5,1,8,0,0.06666666666666676,2.0,2.0,0.06521739130434782,0.4517062063448106,-1.0999250604103847,0,1,0,0,0,0,0,0,0,0,1,0,1,0
53938,0,0.0819672131147541,3,0.05737704918032786,0.6000000000000001,4,3,3,0,0.6,1.0,2.0,0.06521739130434782,0.6414351210806486,-0.6211047645207738,1,0,1,0,0,0,1,0,0,0,0,0,1,0
53939,0,0.016393442622950817,1,0.0819672131147541,0.8,4,1,3,0,0.06666666666666676,2.0,2.0,0.10869565217391304,0.4906304809378749,-1.0999250604103847,0,0,1,0,0,0,0,1,0,0,0,0,0,1
53940,1,0.016393442622950817,3,0.09016393442622953,0.6000000000000001,6,4,3,0,0.20000000000000007,2.0,3.0,0.06521739130434782,0.4695529093202867,-1.0999250604103847,0,0,1,0,0,0,0,0,0,1,0,0,0,1
53941,0,0.049180327868852465,1,0.016393442622950817,0.8,2,3,10,1,0.1333333333333334,1.0,2.0,0.06521739130434782,0.5782947167605157,-0.8605149124655793,1,1,0,0,0,0,0,0,1,0,0,0,0,1
53942,0,0.06557377049180327,3,0.13934426229508196,0.8,5,5,4,0,0.06666666666666676,1.0,2.0,0.17391304347826084,0.6043262869626758,-0.7408098384931765,1,0,1,0,0,0,0,0,0,1,0,0,1,0
53943,0,0.13114754098360654,1,0.032786885245901634,0.8,2,1,2,1,0.2666666666666667,1.0,2.0,0.06521739130434782,0.4748453798578418,-0.2619895426035655,1,0,1,0,0,0,0,1,0,0,0,0,1,0
53944,0,0.11475409836065575,3,0.032786885245901634,0.8,4,4,10,0,0.33333333333333337,1.0,2.0,0.17391304347826084,0.5430013231176344,-0.38169461657596826,0,1,0,0,0,0,0,0,0,1,0,0,0,1
53945,0,0.3770491803278689,3,0.10655737704918032,0.8,4,1,5,0,0.1333333333333334,1.0,2.0,0.10869565217391304,0.5233084094895227,1.5335865669824758,0,0,1,0,0,0,0,0,0,1,0,0,0,1
53946,1,0.016393442622950817,3,0.14754098360655735,0.8,4,5,4,1,0.6666666666666666,1.0,2.0,0.1062502590458822,0.6481430197852239,-1.0999250604103847,0,0,1,0,0,0,0,0,1,0,0,0,0,1
53947,0,0.19672131147540986,1,0.032786885245901634,0.8,5,4,6,0,0.2666666666666667,1.0,2.0,0.13043478260869565,0.4605680174774608,0.2168307532860456,0,1,0,0,0,0,0,1,0,0,0,0,1,0
53948,1,0.016393442622950817,3,0.14754098360655735,0.8,4,3,4,0,0.20000000000000007,2.0,2.0,0.021739130434782608,0.6357426382350226,-1.0999250604103847,1,0,1,0,0,0,0,0,0,1,0,0,1,0
53949,0,0.049180327868852465,1,0.049180327868852465,0.8,5,5,3,0,0.20000000000000007,1.0,2.0,0.021739130434782608,0.449521523739192,-0.8605149124655793,0,0,0,1,0,1,0,0,0,0,0,0,1,0
53950,0,0.016393442622950817,1,0.14754098360655735,0.6000000000000001,2,3,5,0,0.4,2.0,2.0,0.17391304347826084,0.5475245392165913,-1.0999250604103847,1,0,1,0,0,0,0,0,1,0,0,0,1,0
53951,0,0.09836065573770493,1,0.05737704918032786,0.8,4,4,4,0,0.2666666666666667,2.0,2.0,0.17391304347826084,0.468260561863442,-0.501399690548371,1,1,0,0,0,1,0,0,0,0,0,0,0,1
53952,0,0.19672131147540986,1,0.1639344262295082,0.6000000000000001,6,1,5,1,0.4,1.0,2.0,0.021739130434782608,0.5634327210068002,0.2168307532860456,1,0,1,0,0,0,0,1,0,0,0,0,1,0
53953,1,0.11475409836065575,1,0.1557377049180328,0.6000000000000001,5,3,11,1,0.4,2.0,2.0,0.021739130434782608,0.4596141419735992,-0.38169461657596826,1,1,0,0,0,1,0,0,0,0,0,0,1,0
53954,0,0.26229508196721313,1,0.11475409836065575,0.6000000000000001,4,4,10,0,0.7999999999999999,2.0,2.0,0.10869565217391304,0.4697375303855503,0.6956510491756566,1,0,1,0,0,0,0,1,0,0,0,0,1,0
53955,0,0.4754098360655738,1,0.032786885245901634,0.6000000000000001,5,5,10,0,0.3172348484848485,1.0,2.0,0.021739130434782608,0.9704298593802886,2.251817010816892,1,0,1,0,0,0,0,1,0,0,0,0,1,0
53956,0,0.11475409836065575,1,0.049180327868852465,0.6000000000000001,4,4,7,0,0.33333333333333337,1.0,2.0,0.17391304347826084,0.4786301116957445,-0.38169461657596826,1,1,0,0,0,1,0,0,0,0,0,0,1,0
53957,0,0.2459016393442623,1,0.09016393442622953,0.8,4,5,3,0,0.6666666666666666,2.0,2.0,0.10869565217391304,0.4550601556970983,0.5759459752032539,1,0,0,1,0,0,0,0,1,0,0,0,1,0
53958,0,0.13114754098360654,3,0.09836065573770493,0.6000000000000001,4,3,3,1,0.2666666666666667,2.0,2.0,0.17391304347826084,0.5077386996522969,-0.2619895426035655,1,1,0,0,0,0,0,0,1,0,0,0,1,0
53959,0,0.4426229508196722,1,0.016393442622950817,0.6000000000000001,5,3,6,1,0.6666666666666666,1.0,2.0,0.06521739130434782,0.7835625711560356,2.0124068628720866,0,1,0,0,0,0,0,1,0,0,0,0,1,0
53960,0,0.278688524590164,2,0.032786885245901634,0.8,4,1,2,0,0.20000000000000007,1.0,2.0,0.19565217391304346,0.4935228776270038,0.8153561231480594,1,0,1,0,0,0,0,0,1,0,0,0,0,1
53961,0,0.13114754098360654,3,0.04098360655737705,0.6000000000000001,6,1,7,0,0.1333333333333334,2.0,3.0,0.06521739130434782,0.5701406197113756,-0.2619895426035655,0,0,1,0,0,0,0,0,1,0,0,0,0,1
53962,1,0.016393442622950817,3,0.07377049180327869,0.6000000000000001,4,4,3,0,0.20000000000000007,2.0,2.0,0.021739130434782608,0.4670605249392288,-1.0999250604103847,1,0,1,0,0,0,0,0,0,1,0,0,0,1
53963,0,0.19672131147540986,1,0.06557377049180327,0.6000000000000001,5,3,3,0,0.06666666666666676,1.0,2.0,0.10869565217391304,0.4985384165666636,0.2168307532860456,0,0,1,0,0,0,0,0,0,0,1,0,1,0
53964,1,0.016393442622950817,1,0.0819672131147541,0.8,4,5,3,1,0.4666666666666667,1.0,2.0,0.021739130434782608,0.4584141050493861,-1.0999250604103847,0,0,0,1,0,0,0,1,0,0,0,0,1,0
53965,0,0.0819672131147541,3,0.2540983606557377,0.8,5,1,3,0,0.2666666666666667,3.0,6.0,0.17391304347826084,0.5528785501092341,-0.6211047645207738,0,0,1,0,0,0,0,0,0,1,0,0,1,0
53966,0,0.4098360655737705,1,0.04098360655737705,0.6000000000000001,4,3,4,0,0.06666666666666676,3.0,4.0,0.06521739130434782,0.7882088679651682,1.7729967149272814,0,0,1,0,0,0,1,0,0,0,0,0,1,0
53967,0,0.18032786885245905,3,0.09016393442622953,0.6000000000000001,5,4,3,0,0.2666666666666667,1.0,2.0,0.08695652173913042,0.5135234930305547,0.0971256793136428,1,0,1,0,0,0,0,0,0,1,0,0,1,0
53968,0,0.3278688524590164,1,0.032786885245901634,0.6000000000000001,4,1,9,1,0.33429342934293416,2.0,3.0,0.06521739130434782,0.9793532108680264,1.1744713450652675,1,0,1,0,0,0,0,1,0,0,0,0,1,0
53969,0,0.1639344262295082,1,0.09836065573770493,0.6000000000000001,4,5,9,1,0.20000000000000007,2.0,6.0,0.17391304347826084,0.6406658666420505,-0.02257939465875997,1,0,1,0,0,0,0,0,1,0,0,0,1,0
53970,1,0.13114754098360654,1,0.016393442622950817,0.6000000000000001,4,4,3,1,0.1333333333333334,2.0,3.0,0.08695652173913042,0.4566909751069263,-0.2619895426035655,1,1,0,0,0,0,0,1,0,0,0,0,1,0
53971,0,0.18032786885245905,2,0.0819672131147541,0.6000000000000001,4,4,4,0,0.20000000000000007,5.0,5.0,0.17391304347826084,0.5098926120803717,0.0971256793136428,1,0,1,0,0,0,0,0,0,0,1,0,1,0
53972,1,0.016393442622950817,3,0.2377049180327869,0.6000000000000001,4,1,3,1,0.5333333333333333,1.0,8.0,0.17391304347826084,0.563494261361888,-1.0999250604103847,1,0,1,0,0,0,0,0,1,0,0,0,0,1
53973,0,0.11475409836065575,1,0.0819672131147541,0.6000000000000001,2,5,8,0,0.6,7.0,8.0,0.15217391304347827,0.4813378873196098,-0.38169461657596826,1,0,1,0,0,0,0,0,1,0,0,0,1,0
53974,0,0.032786885245901634,1,0.016393442622950817,0.6000000000000001,4,1,3,0,0.06666666666666676,1.0,2.0,0.08695652173913042,0.4475214621988369,-0.980219986437982,1,0,0,1,0,0,0,0,1,0,0,0,1,0
53975,0,0.21311475409836067,1,0.09836065573770493,0.8,4,3,9,0,0.7333333333333333,3.0,4.0,0.06521739130434782,0.7989168897504537,0.33653582725844833,1,0,1,0,0,0,0,1,0,0,0,0,0,1
53976,0,0.3278688524590164,3,0.2295081967213115,0.8,5,4,10,0,0.33333333333333337,3.0,3.0,0.06521739130434782,0.6305117080525554,1.1744713450652675,1,1,0,0,0,0,0,0,1,0,0,0,0,1
53977,0,0.2295081967213115,1,0.032786885245901634,0.6000000000000001,4,5,6,0,0.4666666666666667,2.0,2.0,0.06521739130434782,0.4885381088648881,0.4562409012308511,0,0,1,0,0,0,0,0,1,0,0,0,1,0
53978,0,0.26229508196721313,1,0.12295081967213115,0.8,2,5,7,0,0.5333333333333333,2.0,2.0,0.021739130434782608,0.5550324625373088,0.6956510491756566,1,0,1,0,0,0,0,1,0,0,0,0,1,0
53979,0,0.14754098360655735,1,0.032786885245901634,0.6000000000000001,4,1,4,0,0.2666666666666667,1.0,2.0,0.17391304347826084,0.5619249823071479,-0.14228446863116273,1,1,0,0,0,0,0,1,0,0,0,0,1,0
53980,0,0.19672131147540986,2,0.032786885245901634,0.8,4,4,7,0,0.20000000000000007,4.0,4.0,0.19565217391304346,0.4643835194929074,0.2168307532860456,1,1,0,0,0,0,0,0,0,0,1,0,1,0
53981,1,0.016393442622950817,1,0.09016393442622953,0.8,4,5,6,0,0.4666666666666667,1.0,2.0,0.17391304347826084,0.5491245884488754,-1.0999250604103847,1,1,0,0,0,0,0,0,1,0,0,0,1,0
53982,1,0.016393442622950817,1,0.09836065573770493,0.6000000000000001,4,5,3,0,0.33333333333333337,1.0,2.0,0.19565217391304346,0.5142619772916089,-1.0999250604103847,1,0,1,0,0,0,0,1,0,0,0,0,0,1
53983,0,0.21311475409836067,3,0.18032786885245905,0.6000000000000001,4,1,4,0,0.5333333333333333,2.0,3.0,0.06521739130434782,0.5116157420228314,0.33653582725844833,1,1,0,0,0,0,0,0,1,0,0,0,1,0
53984,0,0.278688524590164,1,0.09016393442622953,0.6000000000000001,4,3,6,0,0.20000000000000007,1.0,2.0,0.06521739130434782,0.4596449121511431,0.8153561231480594,1,1,0,0,0,0,0,0,1,0,0,0,0,1
53985,0,0.2459016393442623,1,0.05737704918032786,0.6000000000000001,2,4,5,0,0.1333333333333334,2.0,2.0,0.06521739130434782,0.5960183390258161,0.5759459752032539,1,0,1,0,0,0,0,0,1,0,0,0,0,1
53986,0,0.2459016393442623,3,0.049180327868852465,0.6000000000000001,4,3,2,1,0.20000000000000007,1.0,14.0,0.09583018664365088,0.7060832641004338,0.5759459752032539,0,0,1,0,0,0,0,0,0,1,0,0,1,0
53987,0,0.06557377049180327,1,0.09836065573770493,0.8,4,3,11,0,0.2666666666666667,1.0,2.0,0.09583018664365088,0.6820825256161728,-0.7408098384931765,0,0,1,0,0,0,0,1,0,0,0,0,0,1
53988,1,0.016393442622950817,2,0.18032786885245905,0.8,4,4,2,1,0.06666666666666676,1.0,2.0,0.10869565217391304,0.450721560663405,-1.0999250604103847,0,0,0,1,0,0,0,1,0,0,0,0,1,0
53989,1,0.1639344262295082,1,0.1885245901639344,0.8,4,4,6,0,0.7999999999999999,2.0,4.0,0.09818983224922972,0.6592818240561248,-0.02257939465875997,0,0,1,0,0,0,0,1,0,0,0,0,1,0
53990,0,0.2295081967213115,1,0.016393442622950817,0.6000000000000001,4,1,6,0,0.4666666666666667,1.0,2.0,0.08695652173913042,0.5850333856426351,0.4562409012308511,0,0,1,0,0,0,0,0,1,0,0,0,1,0
53991,0,0.13114754098360654,3,0.0819672131147541,0.8,2,3,3,0,0.7333333333333333,1.0,5.0,0.19565217391304346,0.5938336564201976,-0.2619895426035655,1,0,1,0,0,0,1,0,0,0,0,0,1,0
53992,0,0.5081967213114754,3,0.032786885245901634,0.6000000000000001,4,4,6,0,0.7999999999999999,11.0,15.0,0.32608695652173914,0.07692544385981108,2.4912271587616983,1,1,0,0,0,0,0,1,0,0,0,0,1,0
53993,0,0.14754098360655735,1,0.20491803278688525,0.8,6,3,2,0,0.4,2.0,2.0,0.08695652173913042,0.4678605495553709,-0.14228446863116273,1,0,1,0,0,0,0,1,0,0,0,0,1,0
53994,0,0.3442622950819672,1,0.049180327868852465,0.8,5,4,10,1,0.1333333333333334,3.0,15.0,0.09818983224922972,0.7025754638604265,1.2941764190376703,0,0,1,0,0,0,0,0,1,0,0,0,1,0
53995,0,0.2295081967213115,1,0.11475409836065575,0.6000000000000001,4,5,4,0,0.1333333333333334,8.0,8.0,0.17391304347826084,0.5214929690144311,0.4562409012308511,0,0,1,0,0,0,0,0,1,0,0,0,1,0
53996,0,0.459016393442623,1,0.07377049180327869,0.8,4,1,6,0,0.33333333333333337,2.0,2.0,0.17391304347826084,0.5955260161851134,2.1321119368444896,0,0,1,0,0,0,0,1,0,0,0,0,1,0
53997,0,0.0819672131147541,3,0.07377049180327869,0.8,4,5,4,0,0.2666666666666667,3.0,3.0,0.1062502590458822,0.681159420289855,-0.6211047645207738,0,1,0,0,0,0,0,0,0,1,0,0,1,0
53998,0,0.032786885245901634,1,0.016393442622950817,0.8,4,5,3,0,1.0,2.0,2.0,0.06521739130434782,0.495122926859288,-0.980219986437982,0,0,1,0,0,0,0,1,0,0,0,0,1,0
53999,0,0.19672131147540986,3,0.032786885245901634,0.8,6,1,4,1,0.6666666666666666,1.0,2.0,0.08695652173913042,0.5509400289239669,0.2168307532860456,0,0,1,0,0,0,0,0,0,1,0,0,1,0
54000,0,0.016393442622950817,3,0.09836065573770493,0.6000000000000001,4,1,3,0,0.20000000000000007,1.0,2.0,0.06521739130434782,0.5287547309147973,-1.0999250604103847,1,0,1,0,0,0,0,1,0,0,0,0,0,1
54001,0,0.5081967213114754,1,0.13934426229508196,0.6000000000000001,4,3,4,1,0.2666666666666667,2.0,3.0,0.06521739130434782,0.8703960121849903,2.4912271587616983,1,1,0,0,0,0,0,0,1,0,0,0,1,0
54002,0,0.016393442622950817,1,0.13114754098360654,0.6000000000000001,4,3,3,0,0.4,2.0,2.0,0.021739130434782608,0.4312132681005569,-1.0999250604103847,0,1,0,0,0,0,0,1,0,0,0,0,0,1
54003,1,0.016393442622950817,2,0.1639344262295082,0.6000000000000001,2,5,2,0,0.4666666666666667,2.0,2.0,0.021739130434782608,0.4755838641188959,-1.0999250604103847,1,0,1,0,0,0,0,0,0,0,1,0,1,0
54004,1,0.016393442622950817,2,0.12295081967213115,0.6000000000000001,5,5,6,1,0.33333333333333337,2.0,3.0,0.021739130434782608,0.4564755838641189,-1.0999250604103847,1,0,0,1,0,0,0,0,0,0,1,0,1,0
54005,0,0.3114754098360656,3,0.032786885245901634,0.8,4,3,6,0,0.7999999999999999,4.0,6.0,0.17391304347826084,0.5432167143604418,1.054766271092865,0,1,0,0,0,0,0,0,1,0,0,0,1,0
54006,0,0.1639344262295082,1,0.032786885245901634,0.8,4,4,6,1,0.7999999999999999,1.0,2.0,0.021739130434782608,0.5988491953598573,-0.02257939465875997,0,0,1,0,0,0,0,0,0,0,1,0,1,0
54007,0,0.278688524590164,3,0.032786885245901634,0.8,4,1,3,0,0.6666666666666666,6.0,8.0,0.17391304347826084,0.5592479768608265,0.8153561231480594,1,1,0,0,0,0,0,0,1,0,0,0,1,0
54008,0,0.016393442622950817,1,0.05737704918032786,0.6000000000000001,4,1,2,1,0.2666666666666667,2.0,2.0,0.06521739130434782,0.4578294716760515,-1.0999250604103847,0,1,0,0,0,0,0,0,1,0,0,0,0,1
54009,0,0.049180327868852465,1,0.18032786885245905,0.6000000000000001,4,1,3,0,0.20000000000000007,2.0,4.0,0.2391304347826087,0.5019231360964953,-0.8605149124655793,1,1,0,0,0,0,0,1,0,0,0,0,1,0
54010,0,0.09836065573770493,3,0.09836065573770493,0.8,4,1,10,0,0.20000000000000007,2.0,2.0,0.021739130434782608,0.527647004523216,-0.501399690548371,1,1,0,0,0,0,0,0,0,1,0,0,0,1
54011,0,0.26229508196721313,1,0.09836065573770493,0.6000000000000001,4,3,5,0,0.7999999999999999,2.0,4.0,0.08695652173913042,0.4749684605680175,0.6956510491756566,1,1,0,0,0,1,0,0,0,0,0,0,1,0
54012,0,0.3442622950819672,1,0.09016393442622953,0.8,4,3,6,0,0.1333333333333334,2.0,3.0,0.021739130434782608,0.44939844302901627,1.2941764190376703,0,0,0,1,0,0,0,0,1,0,0,0,0,1
54013,0,0.3278688524590164,1,0.032786885245901634,0.6000000000000001,4,1,5,0,0.2666666666666667,2.0,5.0,0.09777645423863413,0.6485738022708389,1.1744713450652675,1,0,1,0,0,0,0,0,1,0,0,0,1,0
54014,0,0.032786885245901634,2,0.016393442622950817,0.6000000000000001,4,1,3,0,0.33333333333333337,1.0,3.0,0.06521739130434782,0.4678913197329148,-0.980219986437982,1,1,0,0,0,0,0,0,1,0,0,0,1,0
54015,0,0.049180327868852465,1,0.2540983606557377,0.8,6,3,10,0,0.4666666666666667,2.0,2.0,0.15217391304347827,0.5810640327394688,-0.8605149124655793,1,0,1,0,0,0,0,0,1,0,0,0,1,0
54016,0,0.26229508196721313,1,0.0819672131147541,0.6000000000000001,4,3,6,0,0.20000000000000007,2.0,2.0,0.021739130434782608,0.5067232837933475,0.6956510491756566,1,0,1,0,0,0,0,0,1,0,0,0,0,1
54017,1,0.016393442622950817,3,0.032786885245901634,0.6000000000000001,5,4,9,1,0.1333333333333334,3.0,3.0,0.09818983224922972,0.6894673682267146,-1.0999250604103847,1,0,1,0,0,0,0,0,0,1,0,0,0,1
54018,0,0.3278688524590164,3,0.04098360655737705,0.6000000000000001,2,5,4,0,0.1333333333333334,2.0,3.0,0.19565217391304346,0.7915628173174559,1.1744713450652675,0,0,1,0,0,0,1,0,0,0,0,0,1,0
54019,0,0.016393442622950817,3,0.20491803278688525,0.6000000000000001,5,3,3,0,0.7333333333333333,5.0,6.0,0.19565217391304346,0.4935536478045478,-1.0999250604103847,0,0,1,0,0,0,0,1,0,0,0,0,1,0
54020,0,0.049180327868852465,2,0.06557377049180327,0.6000000000000001,5,4,3,0,0.06666666666666676,2.0,2.0,0.021739130434782608,0.4709067971322194,-0.8605149124655793,1,0,1,0,0,0,0,1,0,0,0,0,1,0
54021,0,0.278688524590164,1,0.06557377049180327,0.6000000000000001,5,3,9,0,0.2997105045492142,4.0,7.0,0.32608695652173914,0.9813225022308378,0.8153561231480594,0,0,1,0,0,0,0,1,0,0,0,0,1,0
54022,0,0.3606557377049181,1,0.09836065573770493,0.8,5,4,6,0,0.30630279402209226,4.0,13.0,0.21739130434782608,0.989722760700329,1.4138814930100732,1,0,1,0,0,0,0,0,1,0,0,0,1,0
54023,1,0.016393442622950817,1,0.21311475409836067,0.8,5,1,3,1,0.9333333333333336,2.0,2.0,0.021739130434782608,0.4596756823286869,-1.0999250604103847,1,1,0,0,0,0,0,0,1,0,0,0,0,1
54024,1,0.1639344262295082,3,0.09836065573770493,0.8,4,4,7,0,0.7333333333333333,1.0,2.0,0.17391304347826084,0.6096802978553185,-0.02257939465875997,0,0,1,0,0,0,0,0,1,0,0,0,1,0
54025,0,0.016393442622950817,1,0.13934426229508196,0.8,5,5,2,0,0.6,8.0,8.0,0.08695652173913042,0.5315240468937505,-1.0999250604103847,0,1,0,0,0,0,0,0,1,0,0,0,1,0
54026,0,0.21311475409836067,1,0.17213114754098366,0.6000000000000001,4,1,10,0,0.2666666666666667,2.0,3.0,0.06521739130434782,0.5046924520754484,0.33653582725844833,1,0,1,0,0,0,0,0,0,0,1,0,1,0
54027,0,0.4754098360655738,1,0.032786885245901634,0.8,5,1,10,0,0.6666666666666666,1.0,2.0,0.10869565217391304,0.4665374319209822,2.251817010816892,1,0,1,0,0,1,0,0,0,0,0,0,1,0
54028,0,0.032786885245901634,3,0.04098360655737705,0.8,4,4,3,0,0.6,2.0,2.0,0.021739130434782608,0.4725068463645035,-0.980219986437982,0,0,1,0,0,0,0,1,0,0,0,0,1,0
54029,1,0.016393442622950817,3,0.09016393442622953,0.6000000000000001,4,1,3,0,0.20000000000000007,1.0,2.0,0.021739130434782608,0.4178897812240376,-1.0999250604103847,1,0,0,1,0,0,0,1,0,0,0,0,0,1
54030,1,0.016393442622950817,1,0.07377049180327869,0.8,4,4,3,1,0.8666666666666668,2.0,2.0,0.021739130434782608,0.4606910981876365,-1.0999250604103847,1,0,1,0,0,0,0,0,1,0,0,0,0,1
54031,0,0.1639344262295082,3,0.09836065573770493,0.8,5,3,3,1,0.20000000000000007,2.0,2.0,0.17391304347826084,0.5591864365057385,-0.02257939465875997,0,0,1,0,0,1,0,0,0,0,0,0,1,0
54032,0,0.0819672131147541,1,0.18032786885245905,0.6000000000000001,4,3,3,0,0.06666666666666676,1.0,2.0,0.06521739130434782,0.5137696544509062,-0.6211047645207738,1,0,1,0,0,0,0,0,1,0,0,0,1,0
54033,0,0.13114754098360654,3,0.049180327868852465,0.8,4,1,4,1,0.20000000000000007,1.0,2.0,0.09777645423863413,0.6834979537831932,-0.2619895426035655,1,0,1,0,0,0,0,0,1,0,0,0,1,0
54034,0,0.049180327868852465,1,0.07377049180327869,0.6000000000000001,4,5,5,0,0.2666666666666667,1.0,2.0,0.06521739130434782,0.4480753253946275,-0.8605149124655793,1,0,0,1,0,0,0,0,1,0,0,0,0,1
54035,0,0.18032786885245905,1,0.07377049180327869,0.8,4,5,7,1,0.7999999999999999,1.0,2.0,0.10869565217391304,0.5164466598972276,0.0971256793136428,1,0,1,0,0,0,0,1,0,0,0,0,1,0
54036,0,0.14754098360655735,1,0.14754098360655735,0.6000000000000001,5,4,2,1,0.06666666666666676,2.0,2.0,0.06521739130434782,0.5319548293793654,-0.14228446863116273,0,0,1,0,0,0,0,0,0,0,1,0,1,0
54037,0,0.3114754098360656,1,0.2213114754098361,0.8,5,1,2,0,0.20000000000000007,1.0,4.0,0.19565217391304346,0.566355887873473,1.054766271092865,0,0,1,0,0,0,0,0,1,0,0,0,1,0
54038,0,0.1639344262295082,2,0.032786885245901634,0.8,5,1,3,0,0.7333333333333333,2.0,2.0,0.19565217391304346,0.5042001292347457,-0.02257939465875997,1,1,0,0,0,0,0,0,0,0,1,0,0,1
54039,0,0.2295081967213115,1,0.016393442622950817,0.8,4,5,4,0,0.3172348484848485,10.0,12.0,0.3695652173913043,0.9022739161204959,0.4562409012308511,1,0,1,0,0,0,0,0,1,0,0,0,1,0
54040,0,0.016393442622950817,1,0.016393442622950817,0.6000000000000001,5,3,3,1,0.20000000000000007,1.0,2.0,0.021739130434782608,0.4748761500353857,-1.0999250604103847,0,0,1,0,0,0,0,0,1,0,0,0,1,0
54041,0,0.016393442622950817,3,0.032786885245901634,0.6000000000000001,2,3,2,0,0.2666666666666667,1.0,2.0,0.17391304347826084,0.5846333733345641,-1.0999250604103847,0,0,1,0,0,0,0,1,0,0,0,0,0,1
54042,0,0.3606557377049181,1,0.19672131147540986,0.6000000000000001,4,1,5,0,0.33429342934293416,1.0,5.0,0.17391304347826084,0.9130742484384134,1.4138814930100732,0,1,0,0,0,0,0,1,0,0,0,0,1,0
54043,0,0.29508196721311475,1,0.016393442622950817,0.8,2,5,4,0,0.33333333333333337,3.0,3.0,0.06521739130434782,0.539493522877627,0.935061197120462,1,0,1,0,0,0,0,0,1,0,0,0,1,0
54044,1,0.016393442622950817,1,0.14754098360655735,0.6000000000000001,6,5,3,1,0.8666666666666668,4.0,4.0,0.021739130434782608,0.455614018892889,-1.0999250604103847,1,1,0,0,0,1,0,0,0,0,0,0,1,0
54045,1,0.3278688524590164,1,0.21311475409836067,0.8,4,1,3,0,0.4,1.0,2.0,0.021739130434782608,0.4642296686051878,1.1744713450652675,1,0,1,0,0,0,0,0,1,0,0,0,0,1
54046,0,0.1639344262295082,3,0.1557377049180328,0.6000000000000001,5,4,4,0,0.4,2.0,2.0,0.08695652173913042,0.5540785870334471,-0.02257939465875997,1,0,1,0,0,0,0,0,0,1,0,0,1,0
54047,0,0.2459016393442623,3,0.0819672131147541,0.6000000000000001,4,4,7,0,0.7333333333333333,2.0,2.0,0.10869565217391304,0.5198006092495153,0.5759459752032539,0,0,1,0,0,0,0,0,0,1,0,0,1,0
54048,0,0.26229508196721313,1,0.06557377049180327,0.6000000000000001,4,5,11,0,0.20000000000000007,4.0,5.0,0.17391304347826084,0.7953475491553587,0.6956510491756566,1,0,1,0,0,0,0,1,0,0,0,0,1,0
54049,0,0.0819672131147541,3,0.09836065573770493,0.6000000000000001,4,1,4,1,0.06666666666666676,1.0,2.0,0.10869565217391304,0.5871872980707099,-0.6211047645207738,0,0,1,0,0,0,0,1,0,0,0,0,1,0
54050,0,0.13114754098360654,3,0.04098360655737705,0.8,5,1,5,1,0.1333333333333334,1.0,2.0,0.043478260869565216,0.6339579679374749,-0.2619895426035655,0,0,1,0,0,0,0,1,0,0,0,0,1,0
54051,0,0.0819672131147541,1,0.049180327868852465,0.8,2,3,10,0,0.1333333333333334,3.0,3.0,0.06521739130434782,0.5070309855687867,-0.6211047645207738,0,0,1,0,0,0,0,1,0,0,0,0,1,0
54052,0,0.016393442622950817,1,0.06557377049180327,0.8,2,1,2,0,0.5333333333333333,3.0,8.0,0.17391304347826084,0.4629065509707991,-1.0999250604103847,1,1,0,0,0,0,0,0,0,0,1,0,1,0
54053,0,0.3114754098360656,1,0.016393442622950817,0.6000000000000001,4,3,6,0,0.1333333333333334,2.0,2.0,0.08695652173913042,0.5507554078587034,1.054766271092865,1,1,0,0,0,0,0,1,0,0,0,0,0,1
